Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider,Education
QB56161,Chennai,8773.9,38,No,Premium,27-12-2020,Employed,Female,93004,Urban,Married,176,32891,6641,0.15,7.238,2143,6,21,2,9,16,Personal,Excellent,Offer 2,Branch,78841.564,Good,Counsellor,Schmidt PLC,VISA 19 digit,PhD
QC42898,Chennai,4105.06,48,No,Basic,17-01-2020,Employed,Male,352011,Suburban,Single,183,36196,7596,0.758,0.986,9564,48,90,2,8,10,Corporate,Average,Offer 4,Call Center,89912.027,Satisfactory,Heritage manager,Reese PLC,Discover,Graduate
RP32549,Pune,2131.82,38,Yes,Extended,01-07-2020,On leave,Female,118997,Urban,Divorced,91,37413,2955,0.586,6.243,4756,30,47,1,4,5,Personal,Good,Offer 3,Agent,67325.475,Not Given,Publishing copy,Walker and Sons,VISA 13 digit,Graduate
SL99125,Indore,7284.87,34,Yes,Basic,15-07-2019,Unemployed,Male,221896,Suburban,Widowed,202,11675,2471,0.045,6.939,3290,44,38,2,5,9,Privileged,Average,Offer 1,Online,30558.629,Good,Government social research officer,Tran and Peck,Maestro,Diploma
TX59611,Hyderabad,3131.57,31,No,Premium,25-07-2019,Employed,Male,118249,Urban,Single,99,10993,1286,0.005,4.836,3968,48,86,0,1,14,Personal,Bad,Offer 3,Other,66614.565,Excellent,Doctor,Mitchell and Sons,American Express,PhD
AU26977,Indore,8376.84,36,No,Basic,24-07-2020,Employed,Male,453294,Urban,Married,28,28331,4487,0.839,-8.331,2012,8,18,2,4,3,Corporate,Bad,Offer 4,Other,28249.503,Bad,Wellsite geologist,Steele and Miller,JCB 16 digit,Master
BI25817,Kolkata,2692.73,48,No,Premium,11-01-2020,On leave,Male,243403,Suburban,Widowed,104,44713,9082,0.918,7.375,117,42,42,0,8,8,Personal,Average,Offer 2,Branch,14855.62,Horrible,Psychotherapist,Smith and Coleman,Diners Club / Carte Blanche,Grade XII
CM19430,Hyderabad,9426.08,39,Yes,Extended,16-07-2018,Unemployed,Female,467534,Suburban,Married,148,37028,4029,0.785,-1.752,5717,31,94,0,5,11,Corporate,Excellent,Offer 1,Online,58034.598,Average,Producer,Preston-Williams,VISA 16 digit,Master
CT83218,Chennai,4723.85,44,No,Extended,28-11-2020,On leave,Male,26655,Urban,Widowed,243,33359,3455,0.807,7.734,6180,23,52,1,1,3,Privileged,Bad,Offer 1,Agent,59296.645,Average,Early years teacher,Reed and Johnson,American Express,Graduate
DX51912,Bengaluru,4633.73,30,No,Basic,24-05-2020,Retired,Male,275704,Suburban,Divorced,188,45342,9725,0.587,-4.89,9816,3,19,0,0,7,Personal,Good,Offer 3,Other,44038.404,Not Given,Print production planner,Rogers Ltd,American Express,Master
GG42753,Delhi,2345.86,36,Yes,Extended,05-05-2019,On leave,Female,424579,Suburban,Divorced,37,27300,7580,0.907,-5.644,8912,28,35,2,6,3,Personal,Bad,Offer 1,Call Center,37978.369,Good,Designer,Rosario LLC,VISA 16 digit,Master
GZ59743,Hyderabad,4889.65,33,Yes,Extended,06-02-2020,Unemployed,Male,129889,Urban,Divorced,63,27078,4863,0.383,9.004,7273,17,65,2,4,13,Special,Good,Offer 4,Other,27264.004,Horrible,Environmental health practitioner,Steele-Barber,VISA 16 digit,PhD
IY71237,Indore,4921.36,29,Yes,Basic,03-08-2019,Employed,Male,249672,Rural,Married,36,42144,6176,0.319,1.793,1986,19,73,0,9,15,Special,Excellent,Offer 1,Agent,49343.378,Horrible,Software engineer,Koch-Arellano,VISA 13 digit,Grade XII
JP37669,Kolkata,4976.78,28,No,Premium,30-04-2020,On leave,Female,94364,Suburban,Single,187,15990,4750,0.38,-8.114,9665,48,33,1,6,17,Special,Average,Offer 3,Agent,20159.956,Average,Database administrator,Moore-Gonzalez,VISA 19 digit,Graduate
LT75061,Delhi,7673.15,34,Yes,Premium,23-04-2020,Retired,Female,216785,Rural,Widowed,29,31370,3286,0.346,-8.659,2552,37,50,2,7,5,Corporate,Average,Offer 3,Other,22928.847,Horrible,Chief Technology Officer,Bishop LLC,VISA 19 digit,Grade X
MW61637,Bhopal,1989.5,42,Yes,Extended,29-06-2020,Unemployed,Female,122557,Rural,Married,165,23341,6719,0.3,-2.64,9848,5,93,2,5,12,Special,Excellent,Offer 3,Agent,75289.466,Average,Forest/woodland manager,Thomas-Zimmerman,Discover,Grade X
NI41729,Pune,6583.58,47,No,Extended,12-08-2018,On leave,Female,240087,Rural,Single,162,30428,9277,0.564,-7.063,7399,32,41,1,6,5,Special,Excellent,Offer 3,Agent,84903.913,Excellent,Curator,Sanchez and Arnold,American Express,Master
NY21881,Delhi,4091.09,40,No,Premium,07-12-2019,Employed,Male,227224,Rural,Single,109,31257,8706,0.631,2.275,1077,30,84,2,9,11,Special,Good,Offer 4,Online,11621.598,Not Given,Psychologist,Anderson-Hunt,Discover,Diploma
OC55427,Bengaluru,6110.47,25,Yes,Basic,14-06-2020,Unemployed,Male,231566,Urban,Divorced,233,47748,9027,0.492,-1.7,6702,1,22,0,8,8,Corporate,Good,Offer 4,Branch,31905.811,Good,Banker,Martin-Hernandez,VISA 13 digit,Grade XII
PC36675,Bhopal,6639.35,49,Yes,Extended,03-08-2018,On leave,Female,305818,Urban,Married,184,25030,7657,0.289,6.142,9529,4,86,2,2,18,Corporate,Bad,Offer 3,Agent,26225.087,Horrible,Scientist,Cannon-Estes,VISA 19 digit,Grade X
PJ33956,Bengaluru,2096.12,28,Yes,Extended,26-09-2018,On leave,Female,33022,Rural,Married,157,12792,6050,0.572,-3.309,5539,21,46,0,9,18,Privileged,Excellent,Offer 2,Agent,71237.435,Bad,Structural engineer,Allen and Martinez,Mastercard,Master
PR79080,Indore,1147.52,37,No,Premium,16-07-2019,On leave,Male,164837,Suburban,Widowed,71,13964,5760,0.334,-7.052,388,4,52,2,6,6,Privileged,Average,Offer 2,Call Center,71100.155,Satisfactory,Energy manager,Watson-Bryant,Diners Club / Carte Blanche,Diploma
RS16088,Mumbai,2500.61,45,Yes,Basic,23-07-2018,Employed,Female,306116,Urban,Married,59,26399,4479,0.07,-9.298,6852,23,91,1,4,6,Special,Bad,Offer 2,Agent,18870.5,Not Given,Musician,Quinn-Curry,Mastercard,PhD
SI21111,Mumbai,8314.03,26,No,Premium,19-05-2019,Unemployed,Male,431488,Urban,Married,146,8917,8627,0.996,1.162,8004,34,4,0,0,9,Corporate,Average,Offer 2,Other,32478.731,Average,Pharmacist,Hawkins and Gamble,Maestro,Graduate
TC76771,Hyderabad,5133.02,39,Yes,Premium,22-08-2019,Employed,Female,323388,Suburban,Divorced,110,32284,850,0.458,7.74,9464,41,4,2,5,12,Special,Bad,Offer 4,Other,97176.095,Not Given,Petroleum engineer,Mitchell and Hogan,American Express,Master
TW82226,Hyderabad,3935.84,32,Yes,Premium,24-12-2020,Unemployed,Male,316692,Suburban,Widowed,193,13456,9689,0.675,6.607,7600,48,12,1,4,13,Personal,Bad,Offer 4,Agent,83514.299,Excellent,Tax inspector,Moore-Francis,Mastercard,PhD
TZ51080,Mumbai,9770.11,37,Yes,Extended,20-11-2019,Retired,Male,209187,Rural,Widowed,57,41937,1442,0.387,8.086,1342,14,65,2,3,9,Personal,Good,Offer 3,Online,24005.001,Excellent,Therapist,Wheeler Group,VISA 16 digit,Grade XII
UL23639,Mumbai,5498.81,38,Yes,Premium,20-01-2020,Employed,Male,464995,Rural,Widowed,59,38368,9202,0.467,-9.301,8504,15,32,0,4,7,Privileged,Bad,Offer 3,Agent,14300.96,Good,Education administrator,Crawford-Wilson,JCB 16 digit,Diploma
VH84809,Kolkata,4611.03,40,Yes,Extended,07-06-2020,On leave,Male,232894,Rural,Divorced,74,23791,8772,0.282,4.827,8134,38,86,0,6,11,Personal,Bad,Offer 2,Other,57101.445,Satisfactory,Psychologist,Johnson and Harding,VISA 13 digit,Graduate
VI75653,Kolkata,3868.83,33,No,Premium,06-12-2018,Employed,Male,499205,Suburban,Married,225,38314,5682,0.88,6.925,7616,11,96,2,1,17,Corporate,Average,Offer 1,Branch,21259.755,Horrible,Senior tax professional/tax inspector,Mathews PLC,JCB 16 digit,Grade XII
VM37623,Chennai,9935.1,37,No,Premium,17-12-2020,Retired,Female,439218,Rural,Widowed,25,27374,1318,0.773,-7.668,6554,18,5,0,2,14,Corporate,Excellent,Offer 3,Branch,98808.958,Horrible,Clinical psychologist,Weeks Ltd,Diners Club / Carte Blanche,Master
WC50342,Hyderabad,9322.52,39,Yes,Basic,22-04-2019,Employed,Male,136757,Rural,Widowed,201,18692,9246,0.446,-7.58,5618,29,11,2,5,7,Corporate,Bad,Offer 1,Online,46371.441,Excellent,Proofreader,Richard Group,Discover,Graduate
WW91149,Indore,8316.6,34,No,Basic,25-02-2019,Retired,Female,361149,Rural,Married,233,30798,5871,0.561,-4.244,4212,31,85,0,9,3,Special,Bad,Offer 1,Other,84821.073,Good,Journalist,Anderson-Torres,VISA 16 digit,Master
XT10114,Bengaluru,3639.16,26,No,Extended,13-05-2020,Retired,Male,48162,Urban,Single,40,15925,3879,0.993,4.681,2298,3,75,1,3,7,Special,Excellent,Offer 3,Call Center,73015.419,Good,Naval architect,Sanchez and Williams,Maestro,Diploma
ZK76576,Chennai,8496.98,32,Yes,Basic,14-08-2018,Employed,Male,461639,Urban,Widowed,228,27020,8137,0.503,-5.559,5332,21,92,1,9,8,Corporate,Excellent,Offer 4,Call Center,60448.032,Not Given,Designer,Brown and Ward,VISA 16 digit,Graduate
ZM83471,Delhi,5852.83,47,Yes,Extended,07-06-2020,Employed,Male,287681,Urban,Divorced,54,21909,277,0.522,7.668,6611,31,18,1,0,4,Privileged,Average,Offer 1,Other,86177.105,Not Given,Acupuncturist,Barnes PLC,American Express,Grade X
AY41256,Delhi,3415.14,27,Yes,Premium,07-07-2019,Unemployed,Male,116437,Urban,Married,120,42501,1104,0.593,8.988,406,26,89,1,8,9,Corporate,Excellent,Offer 4,Agent,81129.979,Horrible,Stage manager,Hines-Stokes,American Express,Grade X
BB96126,Chennai,9688.77,45,No,Extended,14-07-2018,On leave,Female,299057,Rural,Widowed,209,35990,4845,0.38,0.071,9460,41,90,0,6,3,Special,Average,Offer 3,Other,92810.842,Bad,Interior and spatial designer,Howard-Alexander,Maestro,Grade X
BH90657,Delhi,1702.04,31,No,Basic,15-02-2019,Employed,Male,265216,Rural,Divorced,174,16060,8989,0.537,4.53,8878,11,93,1,2,8,Privileged,Average,Offer 4,Online,83121.32,Bad,Forensic psychologist,Marshall LLC,VISA 19 digit,Grade XII
CJ65987,Kolkata,4286.69,47,Yes,Basic,25-05-2020,Employed,Female,182840,Urban,Widowed,158,35560,5847,0.801,-1.308,4603,7,1,1,7,7,Privileged,Excellent,Offer 2,Branch,68722.529,Good,Editor,Johnson PLC,VISA 16 digit,Grade XII
CS51870,Delhi,9534.25,30,Yes,Premium,18-11-2019,Unemployed,Male,169922,Rural,Widowed,164,40898,4635,0.269,8.748,8994,3,69,1,3,16,Special,Average,Offer 4,Call Center,60295.835,Good,Engineer,Hill and Meza,Diners Club / Carte Blanche,Grade XII
CX38859,Hyderabad,7347.59,33,Yes,Basic,08-03-2020,On leave,Female,421245,Rural,Widowed,63,49190,8919,0.52,9.813,3503,0,11,0,3,17,Privileged,Excellent,Offer 3,Other,70065.501,Bad,Field seismologist,Aguilar Ltd,VISA 16 digit,Diploma
IN36745,Pune,4412.92,49,Yes,Basic,28-12-2019,Unemployed,Male,288706,Suburban,Widowed,138,38636,4916,0.502,9.494,2846,1,56,1,5,4,Special,Good,Offer 3,Agent,49488.459,Satisfactory,Scientist,Taylor Inc,VISA 16 digit,Graduate
JZ41110,Pune,9270.32,41,Yes,Premium,14-12-2018,Employed,Male,471300,Rural,Divorced,142,49222,1180,0.136,-6.738,6227,45,62,1,8,10,Corporate,Good,Offer 4,Branch,91011.998,Not Given,Solicitor,Snyder-Hill,VISA 16 digit,Diploma
NL35796,Hyderabad,5356.95,50,No,Extended,19-09-2020,Retired,Male,476632,Suburban,Single,248,40478,7816,0.358,1.205,9969,39,26,1,3,5,Special,Average,Offer 1,Online,69500.732,Good,Chiropractor,Wheeler Ltd,JCB 16 digit,Grade X
NX36847,Indore,5154.45,49,Yes,Premium,12-07-2020,Employed,Female,98813,Suburban,Single,207,47748,9189,0.786,-2.629,3678,30,31,0,7,17,Corporate,Average,Offer 2,Other,67053.348,Not Given,Primary school teacher,Wilson Ltd,VISA 16 digit,Graduate
PI73656,Indore,8972.52,25,No,Basic,10-06-2018,Retired,Male,375234,Suburban,Married,25,14330,6583,0.551,-7.846,4423,5,85,0,0,10,Special,Good,Offer 4,Call Center,64360.306,Not Given,Volunteer coordinator,Hart Ltd,VISA 13 digit,Grade X
PR44348,Pune,8255.93,46,No,Basic,20-05-2019,On leave,Male,210488,Suburban,Divorced,187,5329,1557,0.356,-4.39,2672,8,54,0,0,4,Privileged,Good,Offer 4,Branch,39589.58,Average,Conservator,Lynch PLC,American Express,Grade X
TA20656,Hyderabad,1674.53,49,Yes,Basic,16-10-2018,Unemployed,Male,32813,Rural,Divorced,28,33212,2107,0.263,5.789,8517,12,33,0,5,18,Personal,Average,Offer 1,Branch,72888.4,Not Given,Writer,Valenzuela-Roberts,VISA 16 digit,Master
TJ96159,Pune,4444.39,45,Yes,Extended,18-02-2020,Retired,Male,71712,Suburban,Divorced,177,18131,7280,0.54,2.27,7867,11,28,0,6,12,Special,Average,Offer 4,Agent,71571.393,Good,Research scientist (maths),Christensen and Cox,VISA 19 digit,Master
TM42484,Pune,8818.74,45,No,Extended,17-07-2018,Employed,Male,95396,Rural,Widowed,177,18364,1426,0.81,0.566,8422,24,34,2,3,3,Corporate,Excellent,Offer 1,Other,64420.614,Horrible,Artist,Reynolds-Johnson,Discover,PhD
UB84983,Delhi,1735.37,45,Yes,Basic,15-05-2019,Retired,Male,438379,Urban,Widowed,85,14842,777,1,3.444,865,32,49,0,6,15,Personal,Excellent,Offer 4,Agent,38087.976,Satisfactory,Presenter,Spears-Rose,Mastercard,Diploma
UC81044,Indore,2676.95,39,Yes,Extended,27-10-2018,Retired,Female,485429,Urban,Widowed,150,33572,5229,0.734,-4.503,3572,44,88,2,5,12,Privileged,Excellent,Offer 2,Agent,89562.154,Satisfactory,Orthoptist,Ponce-Murphy,VISA 19 digit,Grade XII
UK51517,Pune,9301.75,33,Yes,Basic,28-04-2020,Retired,Female,490791,Urban,Divorced,144,42167,7323,0.632,-4.105,3338,27,22,1,7,15,Privileged,Average,Offer 4,Other,42319.597,Satisfactory,Chiropractor,Barnett LLC,JCB 16 digit,Grade XII
VC91822,Bhopal,5557.96,33,No,Extended,12-12-2018,Employed,Male,115103,Rural,Divorced,42,12622,6102,0.161,-3.325,7141,48,45,0,7,7,Corporate,Average,Offer 3,Branch,49491.624,Satisfactory,Tourism officer,Taylor-Manning,Discover,Grade XII
VN83945,Bhopal,8745.96,29,Yes,Extended,04-02-2019,Retired,Male,81244,Suburban,Single,174,39602,1932,0.146,9.322,5107,27,81,2,6,9,Privileged,Excellent,Offer 3,Call Center,66665.861,Excellent,Accommodation manager,Lawrence-Robertson,Discover,Grade XII
VN84131,Kolkata,3225.15,32,No,Extended,19-06-2019,On leave,Male,436877,Suburban,Married,215,15008,337,0.414,6.622,2759,48,88,2,0,11,Corporate,Good,Offer 1,Agent,70276.494,Satisfactory,Soil scientist,Arnold and Sons,VISA 16 digit,Master
WU55113,Mumbai,5242.41,34,No,Extended,27-12-2019,On leave,Female,163135,Suburban,Widowed,116,33237,3104,0.598,-3.158,8769,10,76,0,1,8,Special,Good,Offer 2,Other,59535.31,Good,Research scientist (physical sciences),Peterson Inc,Diners Club / Carte Blanche,Graduate
WV61377,Indore,2856.97,32,No,Extended,27-04-2019,Retired,Male,72436,Urban,Divorced,42,18723,8946,0.506,7.367,1535,6,19,2,3,5,Personal,Good,Offer 4,Other,38875.852,Excellent,Chemical engineer,Smith Ltd,Diners Club / Carte Blanche,Master
XD91738,Bhopal,3718.76,50,No,Premium,14-05-2020,Employed,Female,291966,Rural,Divorced,28,35562,1327,0.604,-0.168,4135,33,45,1,3,16,Privileged,Excellent,Offer 3,Call Center,13263.691,Horrible,Trading standards officer,Terrell-Wilson,Mastercard,Graduate
XH31498,Hyderabad,4304.58,35,No,Basic,29-05-2019,Unemployed,Male,440678,Urban,Widowed,219,46484,524,0.501,-6.75,3757,31,20,1,9,8,Personal,Good,Offer 1,Call Center,10591.341,Bad,Commercial art gallery manager,Lane and Sons,Discover,Master
CG42121,Kolkata,6561.36,27,No,Extended,29-06-2018,On leave,Male,378158,Urban,Married,210,45768,3115,0.079,3.107,865,4,11,0,7,6,Special,Average,Offer 2,Call Center,56292.161,Average,Forensic psychologist,Key and Keller,JCB 15 digit,PhD
DN81366,Hyderabad,5317.25,45,No,Premium,14-07-2018,Employed,Male,417000,Urban,Widowed,91,37473,8377,0.444,-2.888,7865,9,86,2,8,3,Privileged,Bad,Offer 4,Branch,90269.594,Good,Psychologist,Davis-Wolf,JCB 15 digit,Grade X
DU39430,Indore,3815.72,33,Yes,Extended,13-10-2020,On leave,Female,483173,Urban,Single,125,33911,1015,0.62,9.827,2484,13,52,1,0,12,Corporate,Excellent,Offer 1,Call Center,88289.418,Average,Engineering geologist,Pruitt-Nicholson,JCB 16 digit,Graduate
DW48500,Bhopal,3388.32,25,Yes,Basic,06-07-2020,Retired,Male,405151,Urban,Divorced,210,47901,6640,0.33,2.795,7446,24,16,0,7,17,Privileged,Good,Offer 2,Agent,30272.74,Good,Location manager,Morrow and Mcdaniel,JCB 16 digit,Master
EA98314,Bengaluru,9655.39,49,Yes,Basic,02-05-2019,Employed,Female,16055,Suburban,Widowed,164,26550,7264,0.265,9.723,5832,7,94,1,5,14,Personal,Good,Offer 3,Agent,11960.747,Bad,Armed forces logistics/support/administrative officer,Rich Inc,Maestro,Grade X
FC11477,Indore,9630.02,37,No,Premium,26-01-2020,Retired,Female,449832,Rural,Widowed,50,30891,813,0.512,0.326,5895,12,45,2,5,4,Privileged,Bad,Offer 3,Branch,43462.067,Horrible,Textile designer,Scott LLC,Mastercard,Grade XII
FQ16806,Indore,3305.65,46,No,Basic,07-04-2020,Unemployed,Female,166163,Suburban,Divorced,49,48280,7156,0.614,-0.29,299,48,86,2,6,10,Corporate,Bad,Offer 1,Online,51860.394,Horrible,Science writer,Kelley and Hanson,VISA 19 digit,PhD
GC18939,Indore,8629.01,49,No,Extended,28-07-2020,Employed,Female,436188,Rural,Married,169,22922,9746,0.581,0.778,6298,33,93,0,4,9,Corporate,Average,Offer 4,Other,84541.963,Horrible,Hydrographic surveyor,Anderson-Brown,Maestro,Master
GP54693,Pune,7482.35,35,No,Extended,11-11-2020,Employed,Female,402335,Urban,Divorced,191,32814,5681,0.81,-6.911,5889,13,89,2,9,9,Personal,Average,Offer 4,Other,86268.165,Good,Associate Professor,Moore PLC,Diners Club / Carte Blanche,Grade X
HP30646,Bengaluru,5592.88,31,Yes,Extended,17-12-2018,Retired,Male,465709,Rural,Divorced,221,32680,3361,0.705,2.376,7289,1,79,1,9,18,Privileged,Good,Offer 4,Online,28378.383,Good,Marketing executive,Phillips and Davenport,Mastercard,Grade XII
KN76329,Bhopal,1680.6,30,Yes,Extended,01-09-2018,Retired,Male,110679,Suburban,Divorced,236,7651,1953,0.527,-8.735,304,33,84,1,7,5,Special,Average,Offer 4,Other,51849.092,Horrible,Meteorologist,Joseph-Mclaughlin,JCB 16 digit,Master
MW81861,Pune,2932.46,25,Yes,Extended,20-01-2019,On leave,Male,232381,Urban,Married,199,37150,7168,0.84,-7.816,2462,25,56,0,2,17,Special,Bad,Offer 1,Agent,41471.299,Not Given,Civil Service fast streamer,Lewis-Rodriguez,VISA 16 digit,Graduate
NA15578,Chennai,9816.02,49,Yes,Extended,29-02-2020,Employed,Male,232733,Urban,Married,56,17047,9863,0.549,-9.145,7221,3,92,1,7,3,Privileged,Bad,Offer 2,Other,99744.94,Good,Audiological scientist,Nelson-Simpson,JCB 16 digit,Diploma
OW48336,Pune,8871.28,43,No,Extended,25-03-2019,On leave,Female,359705,Urban,Divorced,101,25569,5563,0.551,-5.015,6027,15,4,2,4,16,Corporate,Excellent,Offer 3,Call Center,90693.31,Average,Fashion designer,Johnson Group,Discover,Grade X
OW52739,Bhopal,1618.15,30,No,Basic,23-09-2019,On leave,Female,366056,Rural,Single,163,41052,5752,0.656,2.867,5947,18,50,0,6,3,Personal,Good,Offer 1,Online,63915.539,Good,Pathologist,Alvarez-Martinez,Diners Club / Carte Blanche,Graduate
PJ57450,Chennai,9600.09,38,Yes,Premium,06-01-2019,On leave,Male,29661,Suburban,Widowed,117,27418,9129,0.355,-2.442,527,41,90,0,8,7,Special,Excellent,Offer 1,Call Center,19370.801,Satisfactory,Planning and development surveyor,Park and Ayers,VISA 16 digit,Master
QI25003,Kolkata,8623,50,No,Premium,13-01-2019,Retired,Female,168497,Rural,Widowed,83,47097,4392,0.138,0.941,3839,32,4,2,6,7,Privileged,Bad,Offer 4,Agent,55123.698,Average,Marine scientist,Douglas and Conner,Diners Club / Carte Blanche,Master
SA99246,Bengaluru,3359.91,49,Yes,Premium,07-04-2020,Retired,Female,182504,Rural,Married,178,25715,6603,0.342,-3.194,1203,23,81,0,5,11,Special,Excellent,Offer 2,Online,52103.928,Horrible,Soil scientist,Thomas and Waller,VISA 16 digit,Grade X
SZ98866,Bhopal,6706.58,44,No,Extended,13-10-2020,Unemployed,Male,331955,Urban,Single,240,45255,5605,0.844,6.702,8235,13,86,0,3,5,Personal,Excellent,Offer 2,Call Center,32307.052,Satisfactory,Pilot,Wilson-Baker,VISA 13 digit,Diploma
TB55916,Hyderabad,4578.2,46,Yes,Basic,09-02-2019,On leave,Female,347178,Urban,Widowed,72,20668,5314,0.719,-1.115,1077,31,12,0,7,13,Special,Bad,Offer 4,Other,98673.379,Not Given,Printmaker,Vasquez-Bell,Maestro,Graduate
VT46634,Bhopal,9452.58,25,No,Extended,28-06-2019,On leave,Male,306222,Suburban,Widowed,174,47068,8170,0.082,-6.651,8963,45,85,1,6,5,Corporate,Good,Offer 2,Call Center,89544.82,Average,Armed forces training and education officer,Perkins and Farmer,Mastercard,Diploma
WB62395,Indore,9991.42,37,Yes,Basic,16-05-2019,Retired,Male,142905,Suburban,Married,47,16911,408,0.846,-6.168,9243,0,42,1,4,6,Personal,Excellent,Offer 1,Branch,94588.307,Bad,Teacher,Scott Ltd,VISA 19 digit,Master
WZ32034,Hyderabad,9957.46,39,No,Premium,26-10-2019,Unemployed,Male,239258,Urban,Divorced,201,36805,2010,0.129,-0.713,9142,39,4,2,7,14,Privileged,Excellent,Offer 3,Branch,97140.472,Good,Environmental health practitioner,Brown PLC,VISA 16 digit,PhD
YO21710,Bengaluru,9085.49,34,Yes,Premium,30-05-2020,On leave,Male,332356,Urban,Widowed,28,23888,7910,0.263,7.074,1881,37,6,1,4,4,Corporate,Average,Offer 3,Agent,70836.017,Average,Psychiatrist,Bruce and Mcbride,VISA 19 digit,Graduate
YU26953,Hyderabad,3103.95,35,No,Extended,11-10-2018,Retired,Male,57616,Urban,Divorced,160,37025,570,0.065,1.051,7238,24,21,1,2,15,Personal,Average,Offer 1,Branch,53403.709,Satisfactory,Futures trader,Palmer-Soto,Mastercard,Diploma
ZN26470,Delhi,2101.03,41,No,Premium,19-01-2020,Retired,Male,27742,Urban,Married,243,14695,5515,0.203,5.805,6130,6,77,0,9,13,Corporate,Good,Offer 3,Online,72986.046,Satisfactory,Quality manager,Young and Sons,JCB 16 digit,Master
GJ55461,Delhi,8746.81,32,No,Basic,24-11-2019,Retired,Male,343185,Suburban,Divorced,211,21611,8562,0.594,8.728,4540,3,14,1,2,4,Privileged,Bad,Offer 1,Call Center,42518.958,Average,Radiation protection practitioner,Sims LLC,VISA 19 digit,Master
GS54747,Mumbai,4429.11,32,Yes,Premium,06-01-2020,Retired,Female,299927,Urban,Widowed,68,11049,8684,0.421,6.403,4134,29,69,0,0,4,Corporate,Average,Offer 1,Branch,90895.691,Satisfactory,Leisure centre manager,Harris and Lee,Diners Club / Carte Blanche,Grade XII
HR90115,Kolkata,6876.19,30,No,Basic,22-07-2018,On leave,Male,336094,Urban,Single,217,15941,3405,0.686,8.664,6260,29,29,2,5,5,Personal,Average,Offer 2,Other,23268.065,Excellent,Clinical molecular geneticist,Boone and Sons,JCB 15 digit,Graduate
IN45516,Hyderabad,1509.38,49,No,Extended,09-06-2020,On leave,Female,268157,Urban,Divorced,30,17782,1055,0.553,-7.643,1458,32,78,2,1,8,Special,Excellent,Offer 4,Agent,28962.76,Excellent,Haematologist,Gibson Group,Diners Club / Carte Blanche,Master
